filepath,text_asr,text_translated,intent,language,full_audio_path
en-AU~APP_ERROR/response_18.wav,hi I'm just calling about a technical issue with your bank app I'm trying to get on at the moment and it says the app can't contact the bank server and retrieve my details,hi I'm just calling about a technical issue with your bank app I'm trying to get on at the moment and it says the app can't contact the bank server and retrieve my details,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_18.wav
en-AU~APP_ERROR/response_30.wav,hi I wonder what happened to the banking apps today because he doesn't seem so I'm walking I can't access to my account either,hi I wonder what happened to the banking apps today because he doesn't seem so I'm walking I can't access to my account either,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_30.wav
en-AU~APP_ERROR/response_25.wav,I have downloaded your bank e app,I have downloaded your bank e app,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_25.wav
en-AU~APP_ERROR/response_31.wav,I'm having trouble accessing the app it says I cannot access it at the moment please try again later,I'm having trouble accessing the app it says I cannot access it at the moment please try again later,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_31.wav
en-AU~APP_ERROR/response_19.wav,having a problem loading the bank app,having a problem loading the bank app,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_19.wav
en-AU~APP_ERROR/response_27.wav,the app is not working I can't access my account,the app is not working I can't access my account,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_27.wav
en-AU~APP_ERROR/response_32.wav,hello I was only download your Banks app Apple Store and I go and open the app crashes,hello I was only download your Banks app Apple Store and I go and open the app crashes,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_32.wav
en-AU~APP_ERROR/response_26.wav,hello I've recently been using that for your bank but that does not seem to Levitt,hello I've recently been using that for your bank but that does not seem to Levitt,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_26.wav
en-AU~APP_ERROR/response_9.wav,the average having trouble loading,the average having trouble loading,APP_ERROR,en-AU,MInDS-14\audio\en-AU~APP_ERROR/response_9.wav
en-AU~ATM_LIMIT/response_4.wav,oh hi there I'm hoping to withdraw some money from my ATM or using ATM just wondering how much I can take out is there a limit thanks,oh hi there I'm hoping to withdraw some money from my ATM or using ATM just wondering how much I can take out is there a limit thanks,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_4.wav
en-AU~ATM_LIMIT/response_17.wav,hi just calling to query what a maximum withdrawal limit is at the ATM,hi just calling to query what a maximum withdrawal limit is at the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_17.wav
en-AU~ATM_LIMIT/CAab5b6267d75ae7abf32058c89ef081b7_3.wav,could I please withdraw some money from the ATM on how much is the maximum amount of money that I could possibly withdraw,could I please withdraw some money from the ATM on how much is the maximum amount of money that I could possibly withdraw,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CAab5b6267d75ae7abf32058c89ef081b7_3.wav
en-AU~ATM_LIMIT/response_16.wav,I'm wondering how much money I can take out of any 1 time,I'm wondering how much money I can take out of any 1 time,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_16.wav
en-AU~ATM_LIMIT/response_5.wav,I need to get money out tomorrow and I'm just wondering what's the maximum I can withdraw from my account thanks,I need to get money out tomorrow and I'm just wondering what's the maximum I can withdraw from my account thanks,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_5.wav
en-AU~ATM_LIMIT/response_7.wav,what's the total amount that I can withdraw,what's the total amount that I can withdraw,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_7.wav
en-AU~ATM_LIMIT/response_14.wav,I wonder what the maximum amount of money I can withdraw his,I wonder what the maximum amount of money I can withdraw his,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_14.wav
en-AU~ATM_LIMIT/response_28.wav,where's my maximum limit I can withdraw at one of your guys is ATMs,where's my maximum limit I can withdraw at one of your guys is ATMs,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_28.wav
en-AU~ATM_LIMIT/response_29.wav,I want to redraw money from the ATM and I'm wondering what is the maximum amount of money I can redraw at the ATM is that possible for me to increase my withdrawal limit at a cash machine or do I have to do it on the apps or something else,I want to redraw money from the ATM and I'm wondering what is the maximum amount of money I can redraw at the ATM is that possible for me to increase my withdrawal limit at a cash machine or do I have to do it on the apps or something else,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_29.wav
en-AU~ATM_LIMIT/response_15.wav,what is my withdrawal limit at ATM,what is my withdrawal limit at ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_15.wav
en-AU~ATM_LIMIT/response_6.wav,good afternoon look I'm just actually it one of your ATMs right now and I need to pay cash and I'm just wondering what the maximum amount that I can withdraw right now it's like s and help with that at the fantastic thank you,good afternoon look I'm just actually it one of your ATMs right now and I need to pay cash and I'm just wondering what the maximum amount that I can withdraw right now it's like s and help with that at the fantastic thank you,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_6.wav
en-AU~ATM_LIMIT/response_2.wav,I am I'm going to withdraw my from the ATM I'm wondering how much money can I withdraw,I am I'm going to withdraw my from the ATM I'm wondering how much money can I withdraw,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_2.wav
en-AU~ATM_LIMIT/response_39.wav,I'm wondering how much money I can withdraw from the ATM,I'm wondering how much money I can withdraw from the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_39.wav
en-AU~ATM_LIMIT/response_11.wav,hello I'm calling about using an ATM just wondering what the maximum amount of money I can take out at any 1 time is,hello I'm calling about using an ATM just wondering what the maximum amount of money I can take out at any 1 time is,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_11.wav
en-AU~ATM_LIMIT/response_10.wav,what is the maximum amount of money I can withdraw from my account at one time thank you,what is the maximum amount of money I can withdraw from my account at one time thank you,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_10.wav
en-AU~ATM_LIMIT/response_38.wav,hi I just wanted to double check how much money I may need to take out at the ATM,hi I just wanted to double check how much money I may need to take out at the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_38.wav
en-AU~ATM_LIMIT/response_3.wav,what is the maximum amount of money that I can withdraw how can I increase my withdrawal limit at the cash machine,what is the maximum amount of money that I can withdraw how can I increase my withdrawal limit at the cash machine,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_3.wav
en-AU~ATM_LIMIT/response_1.wav,what is my maximum ATM withdrawal amount,what is my maximum ATM withdrawal amount,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_1.wav
en-AU~ATM_LIMIT/response_12.wav,hi so I'm new to the bank and at the moment I'm trying to withdraw money from my local ATM however I'm a bit unsure as to how much I can she withdraw her transaction as well as also have per day,hi so I'm new to the bank and at the moment I'm trying to withdraw money from my local ATM however I'm a bit unsure as to how much I can she withdraw her transaction as well as also have per day,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_12.wav
en-AU~ATM_LIMIT/response_13.wav,what's the limit I can take out of my account each day,what's the limit I can take out of my account each day,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_13.wav
en-AU~ATM_LIMIT/CA6319d93c8e3abba680d386621f450f20_2.wav,I want to take some money out of the ATM what's the max I can take out,I want to take some money out of the ATM what's the max I can take out,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CA6319d93c8e3abba680d386621f450f20_2.wav
en-AU~ATM_LIMIT/CA79d76abd49c4823c4540d42419ff0729_1.wav,I want to withdraw some money and I need to know the maximum amount that I can live for so can you tell me the amount of money that I can lick took my account,I want to withdraw some money and I need to know the maximum amount that I can live for so can you tell me the amount of money that I can lick took my account,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CA79d76abd49c4823c4540d42419ff0729_1.wav
en-AU~ATM_LIMIT/CAaec5b40d07fbcd5c5cb7395867f183cd_2.wav,I try to withdraw some money from a machine and I'm just wondering how much I can withdraw Huawei what's what's the most I can withdraw,I try to withdraw some money from a machine and I'm just wondering how much I can withdraw Huawei what's what's the most I can withdraw,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CAaec5b40d07fbcd5c5cb7395867f183cd_2.wav
en-AU~ATM_LIMIT/CA293c3e7e818c4c86cf895694d0d83f9c_5.wav,what is the limit at the ATM,what is the limit at the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CA293c3e7e818c4c86cf895694d0d83f9c_5.wav
en-AU~ATM_LIMIT/response_41.wav,so I'm just at an ATM and I'm wondering how much can I get out of this ATM but what's the biggest amount I can get out,so I'm just at an ATM and I'm wondering how much can I get out of this ATM but what's the biggest amount I can get out,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_41.wav
en-AU~ATM_LIMIT/response_40.wav,can you please tell me what my ATM withdrawal limit is please,can you please tell me what my ATM withdrawal limit is please,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_40.wav
en-AU~ATM_LIMIT/response_42.wav,how much money can I take out of the ATM at one time,how much money can I take out of the ATM at one time,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_42.wav
en-AU~ATM_LIMIT/response_43.wav,clue I'm ringing up to try and find out about what's my limit to draw cash from my from the ATM,clue I'm ringing up to try and find out about what's my limit to draw cash from my from the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_43.wav
en-AU~ATM_LIMIT/CAb36acd3563292b3744fb5badefa16a34_2.wav,how much money can I take out of the ATM,how much money can I take out of the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/CAb36acd3563292b3744fb5badefa16a34_2.wav
en-AU~ATM_LIMIT/response_45.wav,what's the limit on my credit card when I use it in an ATM,what's the limit on my credit card when I use it in an ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_45.wav
en-AU~ATM_LIMIT/response_22.wav,I want to do with at the moment for my ATM and I want to do us what's the withdrawal limit of this bank and if the limit is below what I want can I increase the limit somehow please get back to me,I want to do with at the moment for my ATM and I want to do us what's the withdrawal limit of this bank and if the limit is below what I want can I increase the limit somehow please get back to me,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_22.wav
en-AU~ATM_LIMIT/response_36.wav,what is Maya limit at the ATM,what is Maya limit at the ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_36.wav
en-AU~ATM_LIMIT/response_37.wav,hello I'm just trying to figure out what the withdrawal limit from an ATM is and if I can increase it's not thanks,hello I'm just trying to figure out what the withdrawal limit from an ATM is and if I can increase it's not thanks,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_37.wav
en-AU~ATM_LIMIT/response_23.wav,hello is this the bank that I'm currently using ID like to know my current limit at the ATM as to how much money I can withdraw and if there's any way I can increase their thank you,hello is this the bank that I'm currently using ID like to know my current limit at the ATM as to how much money I can withdraw and if there's any way I can increase their thank you,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_23.wav
en-AU~ATM_LIMIT/response_35.wav,hi there I'm just calling in regards to the limit at the ATM is there a way I can increase my withdrawal limit at the cash machine,hi there I'm just calling in regards to the limit at the ATM is there a way I can increase my withdrawal limit at the cash machine,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_35.wav
en-AU~ATM_LIMIT/response_21.wav,how much money in one day,how much money in one day,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_21.wav
en-AU~ATM_LIMIT/response_20.wav,cash can I withdraw at an ATM,cash can I withdraw at an ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_20.wav
en-AU~ATM_LIMIT/response_34.wav,I was hoping to find out what the maximum withdrawal limit is on getting money out of my debit card from an ATM,I was hoping to find out what the maximum withdrawal limit is on getting money out of my debit card from an ATM,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_34.wav
en-AU~ATM_LIMIT/response_18.wav,hello I'm just wondering how much money I can withdraw from the ATM machine at the moment and also what would be the maximum amount ID be allowed out her today from the machine thank you,hello I'm just wondering how much money I can withdraw from the ATM machine at the moment and also what would be the maximum amount ID be allowed out her today from the machine thank you,ATM_LIMIT,en-AU,MInDS-14\audio\en-AU~ATM_LIMIT/response_18.wav
